REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2/07/2023 14:15,4886.97,136.78,TRADE
VIC1,2/07/2023 14:20,4847.52,81.93,TRADE
VIC1,2/07/2023 14:25,4875.95,103.09,TRADE
VIC1,2/07/2023 14:30,4907.53,123.94,TRADE
VIC1,2/07/2023 14:35,4989.14,149.12,TRADE
VIC1,2/07/2023 14:40,5009.88,79.72,TRADE
VIC1,2/07/2023 14:45,4970.9,79.72,TRADE
VIC1,2/07/2023 14:50,5065.83,143.71,TRADE
VIC1,2/07/2023 14:55,5092.55,193.52,TRADE
VIC1,2/07/2023 15:00,5128.98,114.2,TRADE
VIC1,2/07/2023 15:05,5130.6,126.53,TRADE
VIC1,2/07/2023 15:10,5079.47,118.77,TRADE
VIC1,2/07/2023 15:15,5123.23,158.52,TRADE
VIC1,2/07/2023 15:20,5152.86,110.25,TRADE
VIC1,2/07/2023 15:25,5272.6,146.85,TRADE
VIC1,2/07/2023 15:30,5294.15,146.85,TRADE
VIC1,2/07/2023 15:35,5334.44,122.3,TRADE
VIC1,2/07/2023 15:40,5333.58,116,TRADE
VIC1,2/07/2023 15:45,5437.28,140.01,TRADE
VIC1,2/07/2023 15:50,5446.97,140.01,TRADE
VIC1,2/07/2023 15:55,5533.42,146.02,TRADE
VIC1,2/07/2023 16:00,5484,180.01,TRADE
VIC1,2/07/2023 16:05,5547.8,145,TRADE
VIC1,2/07/2023 16:10,5572.13,145,TRADE
VIC1,2/07/2023 16:15,5618.29,163.01,TRADE
VIC1,2/07/2023 16:20,5746.93,180.01,TRADE
VIC1,2/07/2023 16:25,5758.96,199.28,TRADE
VIC1,2/07/2023 16:30,5825.89,201.52,TRADE
VIC1,2/07/2023 16:35,5873.68,159.06,TRADE
VIC1,2/07/2023 16:40,5907.9,175.51,TRADE
VIC1,2/07/2023 16:45,5952.01,180.01,TRADE
VIC1,2/07/2023 16:50,6019.89,180.01,TRADE
VIC1,2/07/2023 16:55,5999.5,180.01,TRADE
VIC1,2/07/2023 17:00,6028.3,286.35,TRADE
VIC1,2/07/2023 17:05,6088.42,175.57,TRADE
VIC1,2/07/2023 17:10,6150.99,179.05,TRADE
VIC1,2/07/2023 17:15,6254.28,263.71,TRADE
VIC1,2/07/2023 17:20,6310.79,285.62,TRADE
VIC1,2/07/2023 17:25,6378.54,281.25,TRADE
VIC1,2/07/2023 17:30,6423.43,281.89,TRADE
VIC1,2/07/2023 17:35,6496.92,284.61,TRADE
VIC1,2/07/2023 17:40,6539.63,286.81,TRADE
VIC1,2/07/2023 17:45,6594.19,280.65,TRADE
VIC1,2/07/2023 17:50,6603.23,278.63,TRADE
VIC1,2/07/2023 17:55,6603.37,285.78,TRADE
VIC1,2/07/2023 18:00,6520.57,279.25,TRADE
VIC1,2/07/2023 18:05,6585.01,282,TRADE
VIC1,2/07/2023 18:10,6526.48,204.06,TRADE
VIC1,2/07/2023 18:15,6578.71,249.08,TRADE
VIC1,2/07/2023 18:20,6575.31,180.01,TRADE
VIC1,2/07/2023 18:25,6518.65,176.93,TRADE
VIC1,2/07/2023 18:30,6518.48,172.09,TRADE
VIC1,2/07/2023 18:35,6499.23,169.56,TRADE
VIC1,2/07/2023 18:40,6523.45,172.08,TRADE
VIC1,2/07/2023 18:45,6488.58,149.58,TRADE
VIC1,2/07/2023 18:50,6398.23,136,TRADE
VIC1,2/07/2023 18:55,6347.38,124.2,TRADE
VIC1,2/07/2023 19:00,6373.62,125.2,TRADE
VIC1,2/07/2023 19:05,6351.13,149.31,TRADE
VIC1,2/07/2023 19:10,6220.36,135.84,TRADE
VIC1,2/07/2023 19:15,6240.71,136.67,TRADE
VIC1,2/07/2023 19:20,6247.62,116,TRADE
VIC1,2/07/2023 19:25,6272.22,133.57,TRADE
VIC1,2/07/2023 19:30,6208.5,123.86,TRADE
VIC1,2/07/2023 19:35,6098.63,130.5,TRADE
VIC1,2/07/2023 19:40,6090.74,123.79,TRADE
VIC1,2/07/2023 19:45,6089.62,123.67,TRADE
VIC1,2/07/2023 19:50,6152.02,116,TRADE
VIC1,2/07/2023 19:55,6209.9,131.44,TRADE
VIC1,2/07/2023 20:00,6166.82,121.24,TRADE
VIC1,2/07/2023 20:05,6153.89,143.65,TRADE
VIC1,2/07/2023 20:10,6118.93,140.01,TRADE
VIC1,2/07/2023 20:15,6083.71,132.72,TRADE
VIC1,2/07/2023 20:20,6034.91,132.72,TRADE
VIC1,2/07/2023 20:25,5932.71,129.29,TRADE
VIC1,2/07/2023 20:30,5927.72,116,TRADE
VIC1,2/07/2023 20:35,5988.82,134.24,TRADE
VIC1,2/07/2023 20:40,5955.95,137.02,TRADE
VIC1,2/07/2023 20:45,5889.92,116,TRADE
VIC1,2/07/2023 20:50,5953.65,114.37,TRADE
VIC1,2/07/2023 20:55,5907.26,110.82,TRADE
VIC1,2/07/2023 21:00,5913.1,116,TRADE
VIC1,2/07/2023 21:05,5835.1,109.28,TRADE
VIC1,2/07/2023 21:10,5789.68,116,TRADE
VIC1,2/07/2023 21:15,5765.78,116,TRADE
VIC1,2/07/2023 21:20,5828.15,114.56,TRADE
VIC1,2/07/2023 21:25,5812.67,100.53,TRADE
VIC1,2/07/2023 21:30,5776.19,98.95,TRADE
VIC1,2/07/2023 21:35,5744.47,107.62,TRADE
VIC1,2/07/2023 21:40,5723.41,107.89,TRADE
VIC1,2/07/2023 21:45,5662.11,97.92,TRADE
VIC1,2/07/2023 21:50,5562.01,97.01,TRADE
VIC1,2/07/2023 21:55,5540.09,99.43,TRADE
VIC1,2/07/2023 22:00,5525.32,97.99,TRADE
VIC1,2/07/2023 22:05,5491.92,99.28,TRADE
VIC1,2/07/2023 22:10,5482.38,140.01,TRADE
VIC1,2/07/2023 22:15,5386.05,137.17,TRADE
VIC1,2/07/2023 22:20,5451.95,138.68,TRADE
VIC1,2/07/2023 22:25,5442.66,97.01,TRADE
VIC1,2/07/2023 22:30,5351.84,97.01,TRADE
VIC1,2/07/2023 22:35,5253.28,97.01,TRADE
VIC1,2/07/2023 22:40,5208.16,97.01,TRADE
VIC1,2/07/2023 22:45,5278.09,97.01,TRADE
VIC1,2/07/2023 22:50,5244.93,97.01,TRADE
VIC1,2/07/2023 22:55,5162.91,97.01,TRADE
VIC1,2/07/2023 23:00,5214.26,97.01,TRADE
VIC1,2/07/2023 23:05,5222.32,97.01,TRADE
VIC1,2/07/2023 23:10,5326.28,97.7,TRADE
VIC1,2/07/2023 23:15,5301.16,103.54,TRADE
VIC1,2/07/2023 23:20,5265.59,97.01,TRADE
VIC1,2/07/2023 23:25,5268.32,97.01,TRADE
VIC1,2/07/2023 23:30,5275.88,97.01,TRADE
VIC1,2/07/2023 23:35,5250.31,97.01,TRADE
VIC1,2/07/2023 23:40,5241.59,97.18,TRADE
VIC1,2/07/2023 23:45,5276.75,97.11,TRADE
VIC1,2/07/2023 23:50,5199.63,97.01,TRADE
VIC1,2/07/2023 23:55,5168.14,97.01,TRADE
VIC1,3/07/2023 0:00,5161.37,92.28,TRADE
VIC1,3/07/2023 0:05,5144.63,90.39,TRADE
VIC1,3/07/2023 0:10,5113.67,97.01,TRADE
VIC1,3/07/2023 0:15,5018.15,72.84,TRADE
VIC1,3/07/2023 0:20,4987.48,88.95,TRADE
VIC1,3/07/2023 0:25,5023.75,97.01,TRADE
VIC1,3/07/2023 0:30,4974.96,97.01,TRADE
VIC1,3/07/2023 0:35,4890.48,79.72,TRADE
VIC1,3/07/2023 0:40,4937.83,97.01,TRADE
VIC1,3/07/2023 0:45,4935.63,97.01,TRADE
VIC1,3/07/2023 0:50,4916.1,89.15,TRADE
VIC1,3/07/2023 0:55,4878.79,87.89,TRADE
VIC1,3/07/2023 1:00,4779.65,86.89,TRADE
VIC1,3/07/2023 1:05,4750.93,74.36,TRADE
VIC1,3/07/2023 1:10,4791.1,87.65,TRADE
VIC1,3/07/2023 1:15,4764.46,86.27,TRADE
VIC1,3/07/2023 1:20,4737.38,85.5,TRADE
VIC1,3/07/2023 1:25,4644.3,69.19,TRADE
VIC1,3/07/2023 1:30,4688.8,84.63,TRADE
VIC1,3/07/2023 1:35,4670.65,79.72,TRADE
VIC1,3/07/2023 1:40,4649.39,84.08,TRADE
VIC1,3/07/2023 1:45,4604.54,81.35,TRADE
VIC1,3/07/2023 1:50,4523.33,79.97,TRADE
VIC1,3/07/2023 1:55,4503.78,80.04,TRADE
VIC1,3/07/2023 2:00,4456.78,79.72,TRADE
VIC1,3/07/2023 2:05,4528.15,81.83,TRADE
VIC1,3/07/2023 2:10,4402.51,69.82,TRADE
VIC1,3/07/2023 2:15,4433.03,69.82,TRADE
VIC1,3/07/2023 2:20,4412.92,69.67,TRADE
VIC1,3/07/2023 2:25,4417.01,68.23,TRADE
VIC1,3/07/2023 2:30,4429.14,69.51,TRADE
VIC1,3/07/2023 2:35,4348.9,65.29,TRADE
VIC1,3/07/2023 2:40,4309.88,79.74,TRADE
VIC1,3/07/2023 2:45,4378.21,79.3,TRADE
VIC1,3/07/2023 2:50,4377.83,69.8,TRADE
VIC1,3/07/2023 2:55,4297.95,59.98,TRADE
VIC1,3/07/2023 3:00,4350.67,64.76,TRADE
VIC1,3/07/2023 3:05,4361.78,60.02,TRADE
VIC1,3/07/2023 3:10,4365.16,64.76,TRADE
VIC1,3/07/2023 3:15,4319.88,56.96,TRADE
VIC1,3/07/2023 3:20,4277.25,53.08,TRADE
VIC1,3/07/2023 3:25,4286.73,53.09,TRADE
VIC1,3/07/2023 3:30,4292.35,53.42,TRADE
VIC1,3/07/2023 3:35,4345.67,61.48,TRADE
VIC1,3/07/2023 3:40,4347.25,64.76,TRADE
VIC1,3/07/2023 3:45,4279.25,59.51,TRADE
VIC1,3/07/2023 3:50,4366.45,61.09,TRADE
VIC1,3/07/2023 3:55,4358.61,61.5,TRADE
VIC1,3/07/2023 4:00,4363.96,79.72,TRADE
VIC1,3/07/2023 4:05,4322.14,60.43,TRADE
VIC1,3/07/2023 4:10,4324.82,64.76,TRADE
VIC1,3/07/2023 4:15,4320.63,64.76,TRADE
VIC1,3/07/2023 4:20,4353.17,80.49,TRADE
VIC1,3/07/2023 4:25,4436.75,82.14,TRADE
VIC1,3/07/2023 4:30,4453.08,82.59,TRADE
VIC1,3/07/2023 4:35,4383.47,79.72,TRADE
VIC1,3/07/2023 4:40,4376.72,80.97,TRADE
VIC1,3/07/2023 4:45,4501.43,83.89,TRADE
VIC1,3/07/2023 4:50,4486.95,86.81,TRADE
VIC1,3/07/2023 4:55,4464.76,86.34,TRADE
VIC1,3/07/2023 5:00,4438.28,83.91,TRADE
VIC1,3/07/2023 5:05,4481.33,82.45,TRADE
VIC1,3/07/2023 5:10,4538.2,88.42,TRADE
VIC1,3/07/2023 5:15,4562.73,97.01,TRADE
VIC1,3/07/2023 5:20,4615.4,97.01,TRADE
VIC1,3/07/2023 5:25,4624.68,96.07,TRADE
VIC1,3/07/2023 5:30,4676.61,95.63,TRADE
VIC1,3/07/2023 5:35,4692.03,91.71,TRADE
VIC1,3/07/2023 5:40,4779.41,97.01,TRADE
VIC1,3/07/2023 5:45,4801.27,97.01,TRADE
VIC1,3/07/2023 5:50,4874.89,97.01,TRADE
VIC1,3/07/2023 5:55,4942.25,97.01,TRADE
VIC1,3/07/2023 6:00,4981.77,97.01,TRADE
VIC1,3/07/2023 6:05,5058.17,97.01,TRADE
VIC1,3/07/2023 6:10,5218.37,102.41,TRADE
VIC1,3/07/2023 6:15,5293.11,146.25,TRADE
VIC1,3/07/2023 6:20,5319.54,140.07,TRADE
VIC1,3/07/2023 6:25,5403.87,140.01,TRADE
VIC1,3/07/2023 6:30,5507.13,140.01,TRADE
VIC1,3/07/2023 6:35,5573.36,97.01,TRADE
VIC1,3/07/2023 6:40,5631.13,137.69,TRADE
VIC1,3/07/2023 6:45,5651.81,140.01,TRADE
VIC1,3/07/2023 6:50,5673.55,140.01,TRADE
VIC1,3/07/2023 6:55,5845.78,269.25,TRADE
VIC1,3/07/2023 7:00,5933.41,290.41,TRADE
VIC1,3/07/2023 7:05,5987.39,156.67,TRADE
VIC1,3/07/2023 7:10,5947.97,155.11,TRADE
VIC1,3/07/2023 7:15,6039.92,173.41,TRADE
VIC1,3/07/2023 7:20,6130.89,260.1,TRADE
VIC1,3/07/2023 7:25,6219.63,293.93,TRADE
VIC1,3/07/2023 7:30,6237.85,294.6,TRADE
VIC1,3/07/2023 7:35,6318.38,283.75,TRADE
VIC1,3/07/2023 7:40,6405.68,288.43,TRADE
VIC1,3/07/2023 7:45,6476.18,291.36,TRADE
VIC1,3/07/2023 7:50,6526.74,294.17,TRADE
VIC1,3/07/2023 7:55,6252.66,282.62,TRADE
VIC1,3/07/2023 8:00,6282.61,280.83,TRADE
VIC1,3/07/2023 8:05,6299.53,287.65,TRADE
VIC1,3/07/2023 8:10,6416.71,295.24,TRADE
VIC1,3/07/2023 8:15,6480.8,299.5,TRADE
VIC1,3/07/2023 8:20,6509.5,299.5,TRADE
VIC1,3/07/2023 8:25,6531.17,299.5,TRADE
VIC1,3/07/2023 8:30,6565.23,299.5,TRADE
VIC1,3/07/2023 8:35,6532.32,299.05,TRADE
VIC1,3/07/2023 8:40,6569.53,299.12,TRADE
VIC1,3/07/2023 8:45,6459.76,210.47,TRADE
VIC1,3/07/2023 8:50,6652.26,299.5,TRADE
VIC1,3/07/2023 8:55,6796.28,305.09,TRADE
VIC1,3/07/2023 9:00,6755.26,294.96,TRADE
VIC1,3/07/2023 9:05,6781.2,297.49,TRADE
VIC1,3/07/2023 9:10,6815.66,299.5,TRADE
VIC1,3/07/2023 9:15,6831.68,299.5,TRADE
VIC1,3/07/2023 9:20,6772.59,204.89,TRADE
VIC1,3/07/2023 9:25,6682.77,183.2,TRADE
VIC1,3/07/2023 9:30,6636.73,164.02,TRADE
VIC1,3/07/2023 9:35,6649.89,199.67,TRADE
VIC1,3/07/2023 9:40,6655.15,268,TRADE
VIC1,3/07/2023 9:45,6585.12,219,TRADE
VIC1,3/07/2023 9:50,6551.21,270.81,TRADE
VIC1,3/07/2023 9:55,6540.42,284.96,TRADE
VIC1,3/07/2023 10:00,6472.83,126.87,TRADE
VIC1,3/07/2023 10:05,6363.66,180.01,TRADE
VIC1,3/07/2023 10:10,6347.08,180.01,TRADE
VIC1,3/07/2023 10:15,6392.54,180.01,TRADE
VIC1,3/07/2023 10:20,6361.11,180.01,TRADE
VIC1,3/07/2023 10:25,6295.49,180.01,TRADE
VIC1,3/07/2023 10:30,6292.36,156.08,TRADE
VIC1,3/07/2023 10:35,6228.1,163.11,TRADE
VIC1,3/07/2023 10:40,6197.11,219.61,TRADE
VIC1,3/07/2023 10:45,6081.83,155.43,TRADE
VIC1,3/07/2023 10:50,6010.38,152.11,TRADE
VIC1,3/07/2023 10:55,5945.89,150.7,TRADE
VIC1,3/07/2023 11:00,5900.56,134.09,TRADE
VIC1,3/07/2023 11:05,5953.7,251.91,TRADE
VIC1,3/07/2023 11:10,5889.58,230.95,TRADE
VIC1,3/07/2023 11:15,5807,156.21,TRADE
VIC1,3/07/2023 11:20,5870.21,207.2,TRADE
VIC1,3/07/2023 11:25,5843.5,191.02,TRADE
VIC1,3/07/2023 11:30,5846.19,202.49,TRADE
VIC1,3/07/2023 11:35,5786.22,253.12,TRADE
VIC1,3/07/2023 11:40,5763.02,145.05,TRADE
VIC1,3/07/2023 11:45,5713.1,153.5,TRADE
VIC1,3/07/2023 11:50,5722.98,153.1,TRADE
VIC1,3/07/2023 11:55,5724.07,200.36,TRADE
VIC1,3/07/2023 12:00,5817.62,246.32,TRADE
VIC1,3/07/2023 12:05,5803.38,211.49,TRADE
VIC1,3/07/2023 12:10,5839.24,212.36,TRADE
VIC1,3/07/2023 12:15,5839.64,229.65,TRADE
VIC1,3/07/2023 12:20,5867.48,180.01,TRADE
VIC1,3/07/2023 12:25,5913.71,253.1,TRADE
VIC1,3/07/2023 12:30,5912.9,251.88,TRADE
VIC1,3/07/2023 12:35,5885.48,250.63,TRADE
VIC1,3/07/2023 12:40,5888.52,284.96,TRADE
VIC1,3/07/2023 12:45,5918.05,284.96,TRADE
VIC1,3/07/2023 12:50,5983.94,284.96,TRADE
VIC1,3/07/2023 12:55,5986.19,256.81,TRADE
VIC1,3/07/2023 13:00,6003.93,198.76,TRADE
VIC1,3/07/2023 13:05,5983.19,259.33,TRADE
VIC1,3/07/2023 13:10,6030.99,264.49,TRADE
VIC1,3/07/2023 13:15,6041.27,284.96,TRADE
VIC1,3/07/2023 13:20,5995.91,227.96,TRADE
VIC1,3/07/2023 13:25,5921.24,200,TRADE
VIC1,3/07/2023 13:30,5868.54,200,TRADE
VIC1,3/07/2023 13:35,5921.28,227.96,TRADE
VIC1,3/07/2023 13:40,5897.63,227.96,TRADE
VIC1,3/07/2023 13:45,5820.87,191.15,TRADE
VIC1,3/07/2023 13:50,5830.6,251.84,TRADE
VIC1,3/07/2023 13:55,5817.75,199.57,TRADE
VIC1,3/07/2023 14:00,5776.83,251.82,TRADE
VIC1,3/07/2023 14:05,5805.54,190.21,TRADE
VIC1,3/07/2023 14:10,5817.61,190.22,TRADE
VIC1,3/07/2023 14:15,5770.88,190.21,TRADE
VIC1,3/07/2023 14:20,5807.47,180.01,TRADE
VIC1,3/07/2023 14:25,5882.79,254.31,TRADE
VIC1,3/07/2023 14:30,5846.97,253.06,TRADE
VIC1,3/07/2023 14:35,5824.38,227.96,TRADE
VIC1,3/07/2023 14:40,5865.42,247.05,TRADE
VIC1,3/07/2023 14:45,5953.25,284.96,TRADE
VIC1,3/07/2023 14:50,5956.7,284.96,TRADE
VIC1,3/07/2023 14:55,5925.28,248.23,TRADE
VIC1,3/07/2023 15:00,6032.19,365.45,TRADE
VIC1,3/07/2023 15:05,5950.04,180.01,TRADE
VIC1,3/07/2023 15:10,5926.76,227.96,TRADE
VIC1,3/07/2023 15:15,6052.72,204.62,TRADE
VIC1,3/07/2023 15:20,6115.13,200,TRADE
VIC1,3/07/2023 15:25,6046.31,180.01,TRADE
VIC1,3/07/2023 15:30,6159.62,212.71,TRADE
VIC1,3/07/2023 15:35,6202.26,180.01,TRADE
VIC1,3/07/2023 15:40,6251.95,180.01,TRADE
VIC1,3/07/2023 15:45,6263.81,160.71,TRADE
VIC1,3/07/2023 15:50,6239.09,180.01,TRADE
VIC1,3/07/2023 15:55,6288.19,192.7,TRADE
VIC1,3/07/2023 16:00,6417,286.84,TRADE
VIC1,3/07/2023 16:05,6371.74,206.39,TRADE
VIC1,3/07/2023 16:10,6406.67,299.5,TRADE
VIC1,3/07/2023 16:15,6504.19,299.5,TRADE
VIC1,3/07/2023 16:20,6546.99,299.5,TRADE
VIC1,3/07/2023 16:25,6615.69,299.5,TRADE
VIC1,3/07/2023 16:30,6677.51,299.5,TRADE
VIC1,3/07/2023 16:35,6647.03,299.5,TRADE
VIC1,3/07/2023 16:40,6663.94,299.5,TRADE
VIC1,3/07/2023 16:45,6800.32,299.5,TRADE
VIC1,3/07/2023 16:50,6850.77,299.5,TRADE
VIC1,3/07/2023 16:55,6852.81,299.5,TRADE
VIC1,3/07/2023 17:00,6915.16,290.87,TRADE
VIC1,3/07/2023 17:05,7040.92,295.97,TRADE
VIC1,3/07/2023 17:10,7067.17,296.43,TRADE
VIC1,3/07/2023 17:15,7161.12,294.54,TRADE
VIC1,3/07/2023 17:20,7217.36,360.07,TRADE
VIC1,3/07/2023 17:25,7257.2,360.07,TRADE
VIC1,3/07/2023 17:30,7261.22,406.47,TRADE
VIC1,3/07/2023 17:35,7333.63,347.66,TRADE
VIC1,3/07/2023 17:40,7407.52,344.8,TRADE
VIC1,3/07/2023 17:45,7430.91,381.12,TRADE
VIC1,3/07/2023 17:50,7422.35,313.59,TRADE
VIC1,3/07/2023 17:55,7250.01,298.83,TRADE
VIC1,3/07/2023 18:00,7298.57,303.89,TRADE
VIC1,3/07/2023 18:05,7288.02,299.51,TRADE
VIC1,3/07/2023 18:10,7266.77,295.06,TRADE
VIC1,3/07/2023 18:15,7163.63,292.61,TRADE
VIC1,3/07/2023 18:20,7113.62,290.53,TRADE
VIC1,3/07/2023 18:25,7187.62,292.91,TRADE
VIC1,3/07/2023 18:30,7126.89,290.9,TRADE
VIC1,3/07/2023 18:35,7088.02,259.95,TRADE
VIC1,3/07/2023 18:40,7079.37,254.91,TRADE
VIC1,3/07/2023 18:45,7080.99,216.03,TRADE
VIC1,3/07/2023 18:50,7301.53,249.89,TRADE
VIC1,3/07/2023 18:55,7178.69,252.48,TRADE
VIC1,3/07/2023 19:00,7189.98,238.29,TRADE
VIC1,3/07/2023 19:05,7121.75,229.43,TRADE
VIC1,3/07/2023 19:10,7121.21,215.9,TRADE
VIC1,3/07/2023 19:15,7130.47,218.08,TRADE
VIC1,3/07/2023 19:20,7092.97,211.11,TRADE
VIC1,3/07/2023 19:25,6991.3,180.01,TRADE
VIC1,3/07/2023 19:30,7057.37,198.02,TRADE
VIC1,3/07/2023 19:35,7002.07,225.36,TRADE
VIC1,3/07/2023 19:40,7025.78,226.61,TRADE
VIC1,3/07/2023 19:45,6876.66,180.01,TRADE
VIC1,3/07/2023 19:50,6805.38,180.01,TRADE
VIC1,3/07/2023 19:55,6850.72,203.27,TRADE
VIC1,3/07/2023 20:00,6857.05,163.31,TRADE
VIC1,3/07/2023 20:05,6883,174.33,TRADE
VIC1,3/07/2023 20:10,6729.89,147.99,TRADE
VIC1,3/07/2023 20:15,6690.99,146.55,TRADE
VIC1,3/07/2023 20:20,6699.33,145.85,TRADE
VIC1,3/07/2023 20:25,6678.4,147.98,TRADE
VIC1,3/07/2023 20:30,6683.41,147.22,TRADE
VIC1,3/07/2023 20:35,6570.94,151.66,TRADE
VIC1,3/07/2023 20:40,6551.24,150.12,TRADE
VIC1,3/07/2023 20:45,6520.97,148.91,TRADE
VIC1,3/07/2023 20:50,6449.03,145.05,TRADE
VIC1,3/07/2023 20:55,6473.52,140.01,TRADE
VIC1,3/07/2023 21:00,6438.13,140.01,TRADE
VIC1,3/07/2023 21:05,6305.34,140.01,TRADE
VIC1,3/07/2023 21:10,6306.38,140.01,TRADE
VIC1,3/07/2023 21:15,6291.11,140.01,TRADE
VIC1,3/07/2023 21:20,6256.73,125.76,TRADE
VIC1,3/07/2023 21:25,6210.91,121.95,TRADE
VIC1,3/07/2023 21:30,6102.11,100.76,TRADE
VIC1,3/07/2023 21:35,6075.58,126.8,TRADE
VIC1,3/07/2023 21:40,5979.19,130.89,TRADE
VIC1,3/07/2023 21:45,6081.3,133.46,TRADE
VIC1,3/07/2023 21:50,5979.16,128.97,TRADE
VIC1,3/07/2023 21:55,5889.65,100.02,TRADE
VIC1,3/07/2023 22:00,5844.92,101.55,TRADE
VIC1,3/07/2023 22:05,5800.28,104.46,TRADE
VIC1,3/07/2023 22:10,5733.36,128.48,TRADE
VIC1,3/07/2023 22:15,5707.15,133.38,TRADE
VIC1,3/07/2023 22:20,5622.25,122.75,TRADE
VIC1,3/07/2023 22:25,5590.7,114.42,TRADE
VIC1,3/07/2023 22:30,5520.88,99.51,TRADE
VIC1,3/07/2023 22:35,5598.2,152.24,TRADE
VIC1,3/07/2023 22:40,5480.08,145.54,TRADE
VIC1,3/07/2023 22:45,5463.87,128.16,TRADE
VIC1,3/07/2023 22:50,5359.15,140.01,TRADE
VIC1,3/07/2023 22:55,5363.61,122.29,TRADE
VIC1,3/07/2023 23:00,5362.31,115.45,TRADE
VIC1,3/07/2023 23:05,5354.83,122.97,TRADE
VIC1,3/07/2023 23:10,5368.04,132.64,TRADE
VIC1,3/07/2023 23:15,5415.38,129.53,TRADE
VIC1,3/07/2023 23:20,5451.18,124.09,TRADE
VIC1,3/07/2023 23:25,5434.96,101.84,TRADE
VIC1,3/07/2023 23:30,5360.69,101.11,TRADE
VIC1,3/07/2023 23:35,5385.75,114.71,TRADE
VIC1,3/07/2023 23:40,5367.84,124.4,TRADE
VIC1,3/07/2023 23:45,5313.95,122.13,TRADE
VIC1,3/07/2023 23:50,5258.57,101.66,TRADE
VIC1,3/07/2023 23:55,5116.94,97.01,TRADE
VIC1,4/07/2023 0:00,5104.46,97.01,TRADE
VIC1,4/07/2023 0:05,5187.49,101.62,TRADE
VIC1,4/07/2023 0:10,5063.68,97.34,TRADE
VIC1,4/07/2023 0:15,5060.26,98.03,TRADE
VIC1,4/07/2023 0:20,5027.64,98.06,TRADE
VIC1,4/07/2023 0:25,5019.69,97.01,TRADE
VIC1,4/07/2023 0:30,5024.73,97.01,TRADE
VIC1,4/07/2023 0:35,4999.2,96.42,TRADE
VIC1,4/07/2023 0:40,4901.2,69.65,TRADE
VIC1,4/07/2023 0:45,4882.1,97.01,TRADE
VIC1,4/07/2023 0:50,4867.31,96.44,TRADE
VIC1,4/07/2023 0:55,4885.54,96.34,TRADE
VIC1,4/07/2023 1:00,4767.83,89.88,TRADE
VIC1,4/07/2023 1:05,4809.07,90.01,TRADE
VIC1,4/07/2023 1:10,4819.81,89.18,TRADE
VIC1,4/07/2023 1:15,4797.46,90.45,TRADE
VIC1,4/07/2023 1:20,4773.99,89.15,TRADE
VIC1,4/07/2023 1:25,4669.31,79.72,TRADE
VIC1,4/07/2023 1:30,4681.6,88.33,TRADE
VIC1,4/07/2023 1:35,4658.86,87.63,TRADE
VIC1,4/07/2023 1:40,4742.73,88.51,TRADE
VIC1,4/07/2023 1:45,4655.92,87.64,TRADE
VIC1,4/07/2023 1:50,4646.28,88.24,TRADE
VIC1,4/07/2023 1:55,4625.24,79.72,TRADE
VIC1,4/07/2023 2:00,4603.85,65.11,TRADE
VIC1,4/07/2023 2:05,4590.91,70.32,TRADE
VIC1,4/07/2023 2:10,4560.66,83.82,TRADE
VIC1,4/07/2023 2:15,4495.81,79.72,TRADE
VIC1,4/07/2023 2:20,4524.04,85.95,TRADE
VIC1,4/07/2023 2:25,4456.98,65.4,TRADE
VIC1,4/07/2023 2:30,4511.46,79.72,TRADE
VIC1,4/07/2023 2:35,4472.78,65.16,TRADE
VIC1,4/07/2023 2:40,4465.54,66.17,TRADE
VIC1,4/07/2023 2:45,4454.68,79.72,TRADE
VIC1,4/07/2023 2:50,4452.49,85,TRADE
VIC1,4/07/2023 2:55,4374.54,79.72,TRADE
VIC1,4/07/2023 3:00,4361.02,79.72,TRADE
VIC1,4/07/2023 3:05,4441.1,79.72,TRADE
VIC1,4/07/2023 3:10,4392.53,91.25,TRADE
VIC1,4/07/2023 3:15,4346.63,87.68,TRADE
VIC1,4/07/2023 3:20,4346.04,84.75,TRADE
VIC1,4/07/2023 3:25,4372.01,88.96,TRADE
VIC1,4/07/2023 3:30,4352.41,84.56,TRADE
VIC1,4/07/2023 3:35,4366.59,83.19,TRADE
VIC1,4/07/2023 3:40,4368.78,84.43,TRADE
VIC1,4/07/2023 3:45,4311.14,83.79,TRADE
VIC1,4/07/2023 3:50,4354.94,87.78,TRADE
VIC1,4/07/2023 3:55,4375.85,86.57,TRADE
VIC1,4/07/2023 4:00,4299.34,85.87,TRADE
VIC1,4/07/2023 4:05,4382.23,94.43,TRADE
VIC1,4/07/2023 4:10,4395.44,87.75,TRADE
VIC1,4/07/2023 4:15,4400.76,86.54,TRADE
VIC1,4/07/2023 4:20,4414.48,87.47,TRADE
VIC1,4/07/2023 4:25,4332.33,72,TRADE
VIC1,4/07/2023 4:30,4348.73,86.72,TRADE
VIC1,4/07/2023 4:35,4415.34,87.31,TRADE
VIC1,4/07/2023 4:40,4460.62,87.41,TRADE
VIC1,4/07/2023 4:45,4424.35,88.7,TRADE
VIC1,4/07/2023 4:50,4489.18,96.06,TRADE
VIC1,4/07/2023 4:55,4514,95.98,TRADE
VIC1,4/07/2023 5:00,4523.22,90.73,TRADE
